country,date,confirmed
Cambodia,3/1/2020,1
Cambodia,3/2/2020,1
Cambodia,3/3/2020,1
Cambodia,3/4/2020,1
Cambodia,3/5/2020,1
Cambodia,3/6/2020,1
Cambodia,3/7/2020,1
Cambodia,3/8/2020,2
Cambodia,3/9/2020,2
Cambodia,3/10/2020,2
Cambodia,3/11/2020,3
Cambodia,3/12/2020,3
Cambodia,3/13/2020,5
Cambodia,3/14/2020,7
Cambodia,3/15/2020,7
Cambodia,3/16/2020,7
Cambodia,3/17/2020,33
Cambodia,3/18/2020,35
Cambodia,3/19/2020,37
Cambodia,3/20/2020,51
Cambodia,3/21/2020,53
Cambodia,3/22/2020,84
Cambodia,3/23/2020,87
Cambodia,3/24/2020,91
Cambodia,3/25/2020,96
Cambodia,3/26/2020,96
Cambodia,3/27/2020,99
Cambodia,3/28/2020,99
Cambodia,3/29/2020,103
Cambodia,3/30/2020,107
Cambodia,3/31/2020,109
Cambodia,4/1/2020,109
Cambodia,4/2/2020,110
Cambodia,4/3/2020,114
Cambodia,4/4/2020,114
Cambodia,4/5/2020,114
Cambodia,4/6/2020,114
Cambodia,4/7/2020,115
Cambodia,4/8/2020,117
Cambodia,4/9/2020,119
Cambodia,4/10/2020,119
Cambodia,4/11/2020,120
Cambodia,4/12/2020,122
Cambodia,4/13/2020,122
Cambodia,4/14/2020,122
Cambodia,4/15/2020,122
Cambodia,4/16/2020,122
Cambodia,4/17/2020,122
Cambodia,4/18/2020,122
Cambodia,4/19/2020,122
Cambodia,4/20/2020,122
Cambodia,4/21/2020,122
Cambodia,4/22/2020,122
Cambodia,4/23/2020,122
Cambodia,4/24/2020,122
Cambodia,4/25/2020,122
Cambodia,4/26/2020,122
Cambodia,4/27/2020,122
Cambodia,4/28/2020,122
Cambodia,4/29/2020,122
Cambodia,4/30/2020,122
Cambodia,5/1/2020,122
Cambodia,5/2/2020,122
Cambodia,5/3/2020,122
Cambodia,5/4/2020,122
Cambodia,5/5/2020,122
Cambodia,5/6/2020,122
Cambodia,5/7/2020,122
Cambodia,5/8/2020,122
Cambodia,5/9/2020,122
Cambodia,5/10/2020,122
Cambodia,5/11/2020,122
Cambodia,5/12/2020,122
Cambodia,5/13/2020,122
Cambodia,5/14/2020,122
Cambodia,5/15/2020,122
Cambodia,5/16/2020,122
Cambodia,5/17/2020,122
Cambodia,5/18/2020,122
Cambodia,5/19/2020,122
Cambodia,5/20/2020,122
Cambodia,5/21/2020,123
Cambodia,5/22/2020,123
Cambodia,5/23/2020,124
Cambodia,5/24/2020,124
Cambodia,5/25/2020,124
Cambodia,5/26/2020,124
Cambodia,5/27/2020,124
Cambodia,5/28/2020,124
Cambodia,5/29/2020,124
Cambodia,5/30/2020,125
Cambodia,5/31/2020,125
Cambodia,6/1/2020,125
Cambodia,6/2/2020,125
Cambodia,6/3/2020,125
Cambodia,6/4/2020,125
Cambodia,6/5/2020,125
Cambodia,6/6/2020,125
Cambodia,6/7/2020,126
Cambodia,6/8/2020,126
Cambodia,6/9/2020,126
Cambodia,6/10/2020,126
Cambodia,6/11/2020,126
Cambodia,6/12/2020,126
Cambodia,6/13/2020,128
Cambodia,6/14/2020,128
Cambodia,6/15/2020,128
Cambodia,6/16/2020,128
Cambodia,6/17/2020,128
Cambodia,6/18/2020,129
Cambodia,6/19/2020,129
Cambodia,6/20/2020,129
Cambodia,6/21/2020,129
Cambodia,6/22/2020,130
Cambodia,6/23/2020,130
Cambodia,6/24/2020,130
Cambodia,6/25/2020,130
Cambodia,6/26/2020,139
Cambodia,6/27/2020,141
Cambodia,6/28/2020,141
Cambodia,6/29/2020,141
Cambodia,6/30/2020,141
Cambodia,7/1/2020,141
Cambodia,7/2/2020,141
Cambodia,7/3/2020,141
Cambodia,7/4/2020,141
Cambodia,7/5/2020,141
Cambodia,7/6/2020,141
Cambodia,7/7/2020,141
Cambodia,7/8/2020,141
Cambodia,7/9/2020,141
Cambodia,7/10/2020,141
Cambodia,7/11/2020,156
Cambodia,7/12/2020,156
Cambodia,7/13/2020,165
Cambodia,7/14/2020,165
Cambodia,7/15/2020,166
Cambodia,7/16/2020,171
Cambodia,7/17/2020,171
Cambodia,7/18/2020,171
Cambodia,7/19/2020,171
Cambodia,7/20/2020,171
Cambodia,7/21/2020,197
Cambodia,7/22/2020,198
Cambodia,7/23/2020,202
Cambodia,7/24/2020,202
Cambodia,7/25/2020,225
Cambodia,7/26/2020,225
Cambodia,7/27/2020,226
Cambodia,7/28/2020,226
Cambodia,7/29/2020,226
Cambodia,7/30/2020,234
Cambodia,7/31/2020,239
Cambodia,8/1/2020,240
Cambodia,8/2/2020,240
Cambodia,8/3/2020,240
Cambodia,8/4/2020,243
Cambodia,8/5/2020,243
Cambodia,8/6/2020,243
Cambodia,8/7/2020,246
Cambodia,8/8/2020,248
Cambodia,8/9/2020,251
Cambodia,8/10/2020,251
Cambodia,8/11/2020,268
Cambodia,8/12/2020,272
Cambodia,8/13/2020,273
Cambodia,8/14/2020,273
Cameroon,1/22/2020,0
Cameroon,1/23/2020,0
Cameroon,1/24/2020,0
Cameroon,1/25/2020,0
Cameroon,1/26/2020,0
Cameroon,1/27/2020,0
Cameroon,1/28/2020,0
Cameroon,1/29/2020,0
Cameroon,1/30/2020,0
Cameroon,1/31/2020,0
Cameroon,2/1/2020,0
Cameroon,2/2/2020,0
Cameroon,2/3/2020,0
Cameroon,2/4/2020,0
Cameroon,2/5/2020,0
Cameroon,2/6/2020,0
Cameroon,2/7/2020,0
Cameroon,2/8/2020,0
Cameroon,2/9/2020,0
Cameroon,2/10/2020,0
Cameroon,2/11/2020,0
Cameroon,2/12/2020,0
Cameroon,2/13/2020,0
Cameroon,2/14/2020,0
Cameroon,2/15/2020,0
Cameroon,2/16/2020,0
Cameroon,2/17/2020,0
Cameroon,2/18/2020,0
Cameroon,2/19/2020,0
Cameroon,2/20/2020,0
Cameroon,2/21/2020,0
Cameroon,2/22/2020,0
Cameroon,2/23/2020,0
Cameroon,2/24/2020,0
Cameroon,2/25/2020,0
Cameroon,2/26/2020,0
Cameroon,2/27/2020,0
Cameroon,2/28/2020,0
Cameroon,2/29/2020,0
Cameroon,3/1/2020,0
Cameroon,3/2/2020,0
Cameroon,3/3/2020,0
Cameroon,3/4/2020,0
Cameroon,3/5/2020,0
Cameroon,3/6/2020,1
Cameroon,3/7/2020,1
Cameroon,3/8/2020,2
Cameroon,3/9/2020,2
Cameroon,3/10/2020,2
Cameroon,3/11/2020,2
Cameroon,3/12/2020,2
Cameroon,3/13/2020,2
Cameroon,3/14/2020,2
Cameroon,3/15/2020,2
Cameroon,3/16/2020,4
Cameroon,3/17/2020,10
Cameroon,3/18/2020,10
Cameroon,3/19/2020,13
Cameroon,3/20/2020,20
Cameroon,3/21/2020,27
Cameroon,3/22/2020,40
Cameroon,3/23/2020,56
Cameroon,3/24/2020,66
Cameroon,3/25/2020,75
Cameroon,3/26/2020,75
Cameroon,3/27/2020,91
Cameroon,3/28/2020,91
Cameroon,3/29/2020,139
Cameroon,3/30/2020,139
Cameroon,3/31/2020,193
Cameroon,4/1/2020,233
Cameroon,4/2/2020,306
Cameroon,4/3/2020,509
Cameroon,4/4/2020,555
Cameroon,4/5/2020,650
Cameroon,4/6/2020,658
Cameroon,4/7/2020,658
Cameroon,4/8/2020,730
Cameroon,4/9/2020,730
Cameroon,4/10/2020,820
Cameroon,4/11/2020,820
Cameroon,4/12/2020,820
Cameroon,4/13/2020,820
Cameroon,4/14/2020,848
Cameroon,4/15/2020,848
Cameroon,4/16/2020,996
Cameroon,4/17/2020,996
Cameroon,4/18/2020,1017
Cameroon,4/19/2020,1017
Cameroon,4/20/2020,1163
Cameroon,4/21/2020,1163
Cameroon,4/22/2020,1163
Cameroon,4/23/2020,1334
Cameroon,4/24/2020,1430
Cameroon,4/25/2020,1518
Cameroon,4/26/2020,1621
Cameroon,4/27/2020,1705
Cameroon,4/28/2020,1705
Cameroon,4/29/2020,1832
Cameroon,4/30/2020,1832
Cameroon,5/1/2020,1832
Cameroon,5/2/2020,2077
Cameroon,5/3/2020,2077
Cameroon,5/4/2020,2104
Cameroon,5/5/2020,2104
Cameroon,5/6/2020,2265
Cameroon,5/7/2020,2267
Cameroon,5/8/2020,2267
Cameroon,5/9/2020,2274
Cameroon,5/10/2020,2579
Cameroon,5/11/2020,2689
Cameroon,5/12/2020,2689
Cameroon,5/13/2020,2800
Cameroon,5/14/2020,2954
Cameroon,5/15/2020,3105
Cameroon,5/16/2020,3105
Cameroon,5/17/2020,3105
Cameroon,5/18/2020,3529
Cameroon,5/19/2020,3529
Cameroon,5/20/2020,3733
Cameroon,5/21/2020,4288
Cameroon,5/22/2020,4400
Cameroon,5/23/2020,4400
Cameroon,5/24/2020,4890
Cameroon,5/25/2020,4890
Cameroon,5/26/2020,5436
Cameroon,5/27/2020,5436
Cameroon,5/28/2020,5436
Cameroon,5/29/2020,5436
Cameroon,5/30/2020,5904
Cameroon,5/31/2020,5904
Cameroon,6/1/2020,6397
Cameroon,6/2/2020,6585
Cameroon,6/3/2020,6585
Cameroon,6/4/2020,6789
Cameroon,6/5/2020,7392
Cameroon,6/6/2020,7599
Cameroon,6/7/2020,7908
Cameroon,6/8/2020,8060
Cameroon,6/9/2020,8312
Cameroon,6/10/2020,8681
Cameroon,6/11/2020,8681
Cameroon,6/12/2020,8681
Cameroon,6/13/2020,8681
Cameroon,6/14/2020,8681
Cameroon,6/15/2020,9864
Cameroon,6/16/2020,9864
Cameroon,6/17/2020,9864
Cameroon,6/18/2020,9864
Cameroon,6/19/2020,10638
Cameroon,6/20/2020,11610
Cameroon,6/21/2020,11892
Cameroon,6/22/2020,12041
Cameroon,6/23/2020,12270
Cameroon,6/24/2020,12592
Cameroon,6/25/2020,12592
Cameroon,6/26/2020,12592
Cameroon,6/27/2020,12592
Cameroon,6/28/2020,12592
Cameroon,6/29/2020,12592
Cameroon,6/30/2020,12592
Cameroon,7/1/2020,12592
Cameroon,7/2/2020,12592
Cameroon,7/3/2020,12592
Cameroon,7/4/2020,12592
Cameroon,7/5/2020,12592
Cameroon,7/6/2020,12592
Cameroon,7/7/2020,14916
Cameroon,7/8/2020,14916
Cameroon,7/9/2020,14916
Cameroon,7/10/2020,14916
Cameroon,7/11/2020,15173
Cameroon,7/12/2020,15173
Cameroon,7/13/2020,15173
Cameroon,7/14/2020,15173
Cameroon,7/15/2020,15173
Cameroon,7/16/2020,16157
Cameroon,7/17/2020,16157
Cameroon,7/18/2020,16157
Cameroon,7/19/2020,16157
Cameroon,7/20/2020,16157
Cameroon,7/21/2020,16522
Cameroon,7/22/2020,16522
Cameroon,7/23/2020,16522
Cameroon,7/24/2020,16708
Cameroon,7/25/2020,16708
Cameroon,7/26/2020,16708
Cameroon,7/27/2020,17110
Cameroon,7/28/2020,17179
Cameroon,7/29/2020,17255
Cameroon,7/30/2020,17255
Cameroon,7/31/2020,17255
Cameroon,8/1/2020,17255
Cameroon,8/2/2020,17255
Cameroon,8/3/2020,17255
Cameroon,8/4/2020,17718
Cameroon,8/5/2020,17718
Cameroon,8/6/2020,17718
Cameroon,8/7/2020,17718
Cameroon,8/8/2020,18042
Cameroon,8/9/2020,18042
Cameroon,8/10/2020,18042
Cameroon,8/11/2020,18213
Cameroon,8/12/2020,18263
Cameroon,8/13/2020,18308
Cameroon,8/14/2020,18469
Canada,1/22/2020,0
Canada,1/23/2020,0
Canada,1/24/2020,0
Canada,1/25/2020,0
Canada,1/26/2020,1
Canada,1/27/2020,1
Canada,1/28/2020,2
Canada,1/29/2020,2
Canada,1/30/2020,2
Canada,1/31/2020,4
Canada,2/1/2020,4
Canada,2/2/2020,4
Canada,2/3/2020,4
Canada,2/4/2020,4
Canada,2/5/2020,5
Canada,2/6/2020,5
Canada,2/7/2020,7
Canada,2/8/2020,7
Canada,2/9/2020,7
Canada,2/10/2020,7
Canada,2/11/2020,7
Canada,2/12/2020,7
Canada,2/13/2020,7
Canada,2/14/2020,7
Canada,2/15/2020,7
Canada,2/16/2020,7
Canada,2/17/2020,8
Canada,2/18/2020,8
Canada,2/19/2020,8
Canada,2/20/2020,8
Canada,2/21/2020,9
Canada,2/22/2020,9
Canada,2/23/2020,9
Canada,2/24/2020,10
Canada,2/25/2020,11
Canada,2/26/2020,11
Canada,2/27/2020,13
Canada,2/28/2020,14
Canada,2/29/2020,20
Canada,3/1/2020,24
Canada,3/2/2020,27
Canada,3/3/2020,30
Canada,3/4/2020,33
Canada,3/5/2020,37
Canada,3/6/2020,49
Canada,3/7/2020,54
Canada,3/8/2020,64
Canada,3/9/2020,77
Canada,3/10/2020,79
Canada,3/11/2020,108
Canada,3/12/2020,117
Canada,3/13/2020,193
Canada,3/14/2020,198
Canada,3/15/2020,252
Canada,3/16/2020,415
Canada,3/17/2020,478
Canada,3/18/2020,657
Canada,3/19/2020,800
Canada,3/20/2020,943
Canada,3/21/2020,1277
Canada,3/22/2020,1469
Canada,3/23/2020,2088
Canada,3/24/2020,2790
Canada,3/25/2020,3251
Canada,3/26/2020,4042
Canada,3/27/2020,4682
Canada,3/28/2020,5576
Canada,3/29/2020,6280
Canada,3/30/2020,7398
Canada,3/31/2020,8527
Canada,4/1/2020,9560
Canada,4/2/2020,11284
Canada,4/3/2020,12437
Canada,4/4/2020,12978
Canada,4/5/2020,15756
Canada,4/6/2020,16563
Canada,4/7/2020,17872
Canada,4/8/2020,19141
Canada,4/9/2020,20654
Canada,4/10/2020,22059
Canada,4/11/2020,23316
Canada,4/12/2020,24299
Canada,4/13/2020,25680
Canada,4/14/2020,27035
Canada,4/15/2020,28209
Canada,4/16/2020,30809
Canada,4/17/2020,32814
Canada,4/18/2020,34356
Canada,4/19/2020,35633
Canada,4/20/2020,37658
Canada,4/21/2020,39402
Canada,4/22/2020,41663
Canada,4/23/2020,43299
Canada,4/24/2020,44919
Canada,4/25/2020,46371
Canada,4/26/2020,48033
Canada,4/27/2020,49616
Canada,4/28/2020,51150
Canada,4/29/2020,52865
Canada,4/30/2020,54457
Canada,5/1/2020,56343
Canada,5/2/2020,57926
Canada,5/3/2020,60504
Canada,5/4/2020,61957
Canada,5/5/2020,63215
Canada,5/6/2020,64694
Canada,5/7/2020,66201
Canada,5/8/2020,67674
Canada,5/9/2020,68918
Canada,5/10/2020,70091
Canada,5/11/2020,71264
Canada,5/12/2020,72419
Canada,5/13/2020,73568
Canada,5/14/2020,74781
Canada,5/15/2020,75959
Canada,5/16/2020,77206
Canada,5/17/2020,78332
Canada,5/18/2020,79411
Canada,5/19/2020,80493
Canada,5/20/2020,81575
Canada,5/21/2020,82742
Canada,5/22/2020,83947
Canada,5/23/2020,85151
Canada,5/24/2020,86106
Canada,5/25/2020,87119
Canada,5/26/2020,88090
Canada,5/27/2020,88989
Canada,5/28/2020,89976
Canada,5/29/2020,90909
Canada,5/30/2020,91681
Canada,5/31/2020,92479
Canada,6/1/2020,93288
Canada,6/2/2020,93960
Canada,6/3/2020,94641
Canada,6/4/2020,95269
Canada,6/5/2020,95947
Canada,6/6/2020,96475
Canada,6/7/2020,97178
Canada,6/8/2020,97779
Canada,6/9/2020,98241
Canada,6/10/2020,98720
Canada,6/11/2020,99159
Canada,6/12/2020,99595
Canada,6/13/2020,100043
Canada,6/14/2020,100404
Canada,6/15/2020,100763
Canada,6/16/2020,101087
Canada,6/17/2020,101491
Canada,6/18/2020,101877
Canada,6/19/2020,102314
Canada,6/20/2020,102762
Canada,6/21/2020,103078
Canada,6/22/2020,103418
Canada,6/23/2020,103767
Canada,6/24/2020,104087
Canada,6/25/2020,104463
Canada,6/26/2020,104629
Canada,6/27/2020,104878
Canada,6/28/2020,105193
Canada,6/29/2020,105830
Canada,6/30/2020,106097
Canada,7/1/2020,106288
Canada,7/2/2020,106643
Canada,7/3/2020,106962
Canada,7/4/2020,107185
Canada,7/5/2020,107394
Canada,7/6/2020,107815
Canada,7/7/2020,108023
Canada,7/8/2020,108334
Canada,7/9/2020,108656
Canada,7/10/2020,108984
Canada,7/11/2020,109150
Canada,7/12/2020,109348
Canada,7/13/2020,109984
Canada,7/14/2020,110350
Canada,7/15/2020,110693
Canada,7/16/2020,111144
Canada,7/17/2020,111559
Canada,7/18/2020,111875
Canada,7/19/2020,112168
Canada,7/20/2020,112938
Canada,7/21/2020,113473
Canada,7/22/2020,113790
Canada,7/23/2020,114398
Canada,7/24/2020,115115
Canada,7/25/2020,115470
Canada,7/26/2020,115789
Canada,7/27/2020,116471
Canada,7/28/2020,116871
Canada,7/29/2020,117357
Canada,7/30/2020,117677
Canada,7/31/2020,118281
Canada,8/1/2020,118523
Canada,8/2/2020,118768
Canada,8/3/2020,118973
Canada,8/4/2020,119659
Canada,8/5/2020,120033
Canada,8/6/2020,120387
Canada,8/7/2020,120903
Canada,8/8/2020,121148
Canada,8/9/2020,121367
Canada,8/10/2020,122053
Canada,8/11/2020,122389
Canada,8/12/2020,122703
Canada,8/13/2020,123180
Canada,8/14/2020,123605
Central African Republic,1/22/2020,0
Central African Republic,1/23/2020,0
Central African Republic,1/24/2020,0
Central African Republic,1/25/2020,0
Central African Republic,1/26/2020,0
Central African Republic,1/27/2020,0
Central African Republic,1/28/2020,0
Central African Republic,1/29/2020,0
Central African Republic,1/30/2020,0
Central African Republic,1/31/2020,0
Central African Republic,2/1/2020,0
Central African Republic,2/2/2020,0
Central African Republic,2/3/2020,0
Central African Republic,2/4/2020,0
Central African Republic,2/5/2020,0
Central African Republic,2/6/2020,0
Central African Republic,2/7/2020,0
Central African Republic,2/8/2020,0
Central African Republic,2/9/2020,0
Central African Republic,2/10/2020,0
Central African Republic,2/11/2020,0
Central African Republic,2/12/2020,0
Central African Republic,2/13/2020,0
Central African Republic,2/14/2020,0
Central African Republic,2/15/2020,0
Central African Republic,2/16/2020,0
Central African Republic,2/17/2020,0
Central African Republic,2/18/2020,0
Central African Republic,2/19/2020,0
Central African Republic,2/20/2020,0
Central African Republic,2/21/2020,0
Central African Republic,2/22/2020,0
Central African Republic,2/23/2020,0
Central African Republic,2/24/2020,0
Central African Republic,2/25/2020,0
Central African Republic,2/26/2020,0
Central African Republic,2/27/2020,0
Central African Republic,2/28/2020,0
Central African Republic,2/29/2020,0
Central African Republic,3/1/2020,0
Central African Republic,3/2/2020,0
Central African Republic,3/3/2020,0
Central African Republic,3/4/2020,0
Central African Republic,3/5/2020,0
Central African Republic,3/6/2020,0
Central African Republic,3/7/2020,0
Central African Republic,3/8/2020,0
Central African Republic,3/9/2020,0
Central African Republic,3/10/2020,0
Central African Republic,3/11/2020,0
Central African Republic,3/12/2020,0
Central African Republic,3/13/2020,0
Central African Republic,3/14/2020,0
Central African Republic,3/15/2020,1
Central African Republic,3/16/2020,1
Central African Republic,3/17/2020,1
Central African Republic,3/18/2020,1
Central African Republic,3/19/2020,1
Central African Republic,3/20/2020,3
Central African Republic,3/21/2020,3
Central African Republic,3/22/2020,3
Central African Republic,3/23/2020,3
Central African Republic,3/24/2020,3
Central African Republic,3/25/2020,3
Central African Republic,3/26/2020,3
Central African Republic,3/27/2020,3
Central African Republic,3/28/2020,3
Central African Republic,3/29/2020,3
Central African Republic,3/30/2020,3
Central African Republic,3/31/2020,3
Central African Republic,4/1/2020,3
Central African Republic,4/2/2020,3
Central African Republic,4/3/2020,8
Central African Republic,4/4/2020,8
Central African Republic,4/5/2020,8
Central African Republic,4/6/2020,8
Central African Republic,4/7/2020,8
Central African Republic,4/8/2020,8
Central African Republic,4/9/2020,8
Central African Republic,4/10/2020,8
Central African Republic,4/11/2020,8
Central African Republic,4/12/2020,8
Central African Republic,4/13/2020,11
Central African Republic,4/14/2020,11
Central African Republic,4/15/2020,12
Central African Republic,4/16/2020,12
Central African Republic,4/17/2020,12
Central African Republic,4/18/2020,12
Central African Republic,4/19/2020,12
Central African Republic,4/20/2020,12
Central African Republic,4/21/2020,14
Central African Republic,4/22/2020,14
Central African Republic,4/23/2020,16
Central African Republic,4/24/2020,16
Central African Republic,4/25/2020,16
Central African Republic,4/26/2020,19
Central African Republic,4/27/2020,19
Central African Republic,4/28/2020,50
Central African Republic,4/29/2020,50
Central African Republic,4/30/2020,50
Central African Republic,5/1/2020,72
Central African Republic,5/2/2020,72
Central African Republic,5/3/2020,72
Central African Republic,5/4/2020,85
Central African Republic,5/5/2020,85
Central African Republic,5/6/2020,94
Central African Republic,5/7/2020,94
Central African Republic,5/8/2020,143
Central African Republic,5/9/2020,143
Central African Republic,5/10/2020,143
Central African Republic,5/11/2020,143
Central African Republic,5/12/2020,143
Central African Republic,5/13/2020,143
Central African Republic,5/14/2020,143
Central African Republic,5/15/2020,301
Central African Republic,5/16/2020,327
Central African Republic,5/17/2020,327
Central African Republic,5/18/2020,327
Central African Republic,5/19/2020,366
Central African Republic,5/20/2020,418
Central African Republic,5/21/2020,436
Central African Republic,5/22/2020,479
Central African Republic,5/23/2020,552
Central African Republic,5/24/2020,604
Central African Republic,5/25/2020,652
Central African Republic,5/26/2020,671
Central African Republic,5/27/2020,702
Central African Republic,5/28/2020,755
Central African Republic,5/29/2020,874
Central African Republic,5/30/2020,962
Central African Republic,5/31/2020,1011
Central African Republic,6/1/2020,1069
Central African Republic,6/2/2020,1069
Central African Republic,6/3/2020,1173
Central African Republic,6/4/2020,1288
Central African Republic,6/5/2020,1451
Central African Republic,6/6/2020,1570
Central African Republic,6/7/2020,1634
Central African Republic,6/8/2020,1850
Central African Republic,6/9/2020,1850
Central African Republic,6/10/2020,1888
Central African Republic,6/11/2020,1952
Central African Republic,6/12/2020,2044
Central African Republic,6/13/2020,2057
Central African Republic,6/14/2020,2057
Central African Republic,6/15/2020,2222
Central African Republic,6/16/2020,2410
Central African Republic,6/17/2020,2564
Central African Republic,6/18/2020,2605
Central African Republic,6/19/2020,2605
Central African Republic,6/20/2020,2686
Central African Republic,6/21/2020,2808
Central African Republic,6/22/2020,2963
Central African Republic,6/23/2020,3051
Central African Republic,6/24/2020,3099
Central African Republic,6/25/2020,3244
Central African Republic,6/26/2020,3340
Central African Republic,6/27/2020,3429
Central African Republic,6/28/2020,3429
Central African Republic,6/29/2020,3613
Central African Republic,6/30/2020,3745
Central African Republic,7/1/2020,3745
Central African Republic,7/2/2020,3788
Central African Republic,7/3/2020,3918
Central African Republic,7/4/2020,3969
Central African Republic,7/5/2020,3969
Central African Republic,7/6/2020,4033
Central African Republic,7/7/2020,4071
Central African Republic,7/8/2020,4109
Central African Republic,7/9/2020,4200
Central African Republic,7/10/2020,4259
Central African Republic,7/11/2020,4288
Central African Republic,7/12/2020,4288
Central African Republic,7/13/2020,4321
Central African Republic,7/14/2020,4356
Central African Republic,7/15/2020,4362
Central African Republic,7/16/2020,4373
Central African Republic,7/17/2020,4389
Central African Republic,7/18/2020,4485
Central African Republic,7/19/2020,4485
Central African Republic,7/20/2020,4548
Central African Republic,7/21/2020,4561
Central African Republic,7/22/2020,4574
Central African Republic,7/23/2020,4590
Central African Republic,7/24/2020,4593
Central African Republic,7/25/2020,4598
Central African Republic,7/26/2020,4599
Central African Republic,7/27/2020,4599
Central African Republic,7/28/2020,4599
Central African Republic,7/29/2020,4605
Central African Republic,7/30/2020,4605
Central African Republic,7/31/2020,4608
Central African Republic,8/1/2020,4614
Central African Republic,8/2/2020,4614
Central African Republic,8/3/2020,4614
Central African Republic,8/4/2020,4618
Central African Republic,8/5/2020,4618
Central African Republic,8/6/2020,4620
Central African Republic,8/7/2020,4641
Central African Republic,8/8/2020,4641
Central African Republic,8/9/2020,4641
Central African Republic,8/10/2020,4641
Central African Republic,8/11/2020,4645
Central African Republic,8/12/2020,4652
Central African Republic,8/13/2020,4652
Central African Republic,8/14/2020,4652
Chad,1/22/2020,0
Chad,1/23/2020,0
Chad,1/24/2020,0
Chad,1/25/2020,0
Chad,1/26/2020,0
Chad,1/27/2020,0
Chad,1/28/2020,0
Chad,1/29/2020,0
Chad,1/30/2020,0
Chad,1/31/2020,0
Chad,2/1/2020,0
Chad,2/2/2020,0
Chad,2/3/2020,0
Chad,2/4/2020,0
Chad,2/5/2020,0
Chad,2/6/2020,0
Chad,2/7/2020,0
Chad,2/8/2020,0
Chad,2/9/2020,0
Chad,2/10/2020,0
Chad,2/11/2020,0
Chad,2/12/2020,0
Chad,2/13/2020,0
Chad,2/14/2020,0
Chad,2/15/2020,0
Chad,2/16/2020,0
Chad,2/17/2020,0
Chad,2/18/2020,0
Chad,2/19/2020,0
Chad,2/20/2020,0
Chad,2/21/2020,0
Chad,2/22/2020,0
Chad,2/23/2020,0
Chad,2/24/2020,0
Chad,2/25/2020,0
Chad,2/26/2020,0
Chad,2/27/2020,0
Chad,2/28/2020,0
Chad,2/29/2020,0
Chad,3/1/2020,0
Chad,3/2/2020,0
Chad,3/3/2020,0
Chad,3/4/2020,0
Chad,3/5/2020,0
Chad,3/6/2020,0
Chad,3/7/2020,0
Chad,3/8/2020,0
Chad,3/9/2020,0
Chad,3/10/2020,0
Chad,3/11/2020,0
Chad,3/12/2020,0
Chad,3/13/2020,0
Chad,3/14/2020,0
Chad,3/15/2020,0
Chad,3/16/2020,0
Chad,3/17/2020,0
Chad,3/18/2020,0
Chad,3/19/2020,1
Chad,3/20/2020,1
Chad,3/21/2020,1
Chad,3/22/2020,1
Chad,3/23/2020,1
Chad,3/24/2020,3
Chad,3/25/2020,3
Chad,3/26/2020,3
Chad,3/27/2020,3
Chad,3/28/2020,3
Chad,3/29/2020,3
Chad,3/30/2020,5
Chad,3/31/2020,7
Chad,4/1/2020,7
Chad,4/2/2020,8
Chad,4/3/2020,8
Chad,4/4/2020,9
Chad,4/5/2020,9
Chad,4/6/2020,9
Chad,4/7/2020,10
Chad,4/8/2020,10
Chad,4/9/2020,11
Chad,4/10/2020,11
Chad,4/11/2020,11
Chad,4/12/2020,18
Chad,4/13/2020,23
Chad,4/14/2020,23
Chad,4/15/2020,23
Chad,4/16/2020,27
Chad,4/17/2020,27
Chad,4/18/2020,33
Chad,4/19/2020,33
Chad,4/20/2020,33
Chad,4/21/2020,33
Chad,4/22/2020,33
Chad,4/23/2020,33
Chad,4/24/2020,40
Chad,4/25/2020,46
Chad,4/26/2020,46
Chad,4/27/2020,46
Chad,4/28/2020,52
Chad,4/29/2020,52
Chad,4/30/2020,73
Chad,5/1/2020,73
Chad,5/2/2020,117
Chad,5/3/2020,117
Chad,5/4/2020,117
Chad,5/5/2020,170
Chad,5/6/2020,170
Chad,5/7/2020,253
Chad,5/8/2020,260
Chad,5/9/2020,322
Chad,5/10/2020,322
Chad,5/11/2020,322
Chad,5/12/2020,357
Chad,5/13/2020,372
Chad,5/14/2020,399
